region,street,area,floorRange,noOfUnits,contractDate,typeOfSale,price,propertyType,district,typeOfArea,tenure,nettPrice
RCR,SPOTTISWOODE PARK ROAD,58,21-25,1,0517,3,1208000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,55,26-30,1,0518,3,1230000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,132,06-10,1,0818,3,2800000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,85,26-30,1,1218,3,1918000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,56,21-25,1,1118,3,1170888,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,58,16-20,1,0917,3,1218000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,56,11-15,1,0220,3,1145000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,58,31-35,1,0618,3,1320000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,74,16-20,1,0319,3,1600000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,88,26-30,1,1017,3,1893000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,58,21-25,1,1019,3,1300000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,86,16-20,1,1117,3,1868000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,56,06-10,1,1119,3,1155000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,74,16-20,1,0318,3,1557500,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,85,26-30,1,0917,3,1710000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,55,06-10,1,0919,3,1015000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,56,16-20,1,0919,3,1138000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,55,11-15,1,0919,3,998888,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,74,16-20,1,0918,3,1640000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,56,11-15,1,0319,3,1105000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,88,21-25,1,1117,3,1890000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,74,11-15,1,0418,3,1670000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,56,31-35,1,0418,3,1250000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,56,26-30,1,0418,3,1260000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,74,21-25,1,1018,3,1660000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,56,21-25,1,0118,3,1180000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,56,26-30,1,0518,3,1260000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,58,16-20,1,0617,3,1218000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,86,21-25,1,0519,3,1880000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,56,06-10,1,0519,3,1100000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,56,21-25,1,0820,3,1200000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,74,21-25,1,1119,3,1580000,Condominium,02,Strata,Freehold,
RCR,SPOTTISWOODE PARK ROAD,55,26-30,1,1220,3,1230000,Condominium,02,Strata,Freehold,
RCR,CLUB STREET,122,06-10,1,0720,3,2450000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,98,06-10,1,0717,3,1542000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,113,01-05,1,0417,3,1888000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,117,01-05,1,0317,3,1938860,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,116,01-05,1,0917,3,1980000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,96,01-05,1,0916,3,1750000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,93,11-15,1,1116,3,1650000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,113,01-05,1,0417,3,1920000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,88,01-05,1,1216,3,1580000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,115,06-10,1,0417,3,2180000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,125,01-05,1,0118,3,2150000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,117,06-10,1,0617,3,2000000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,117,06-10,1,0917,3,1990000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,90,01-05,1,1116,3,1460000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,115,06-10,1,1116,3,1950000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,77,01-05,1,0117,3,942500,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,125,01-05,1,1017,3,1980000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,88,06-10,1,0418,3,1880000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,96,06-10,1,1219,3,2000000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,87,11-15,1,1117,3,1700000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,77,06-10,1,1219,3,1620000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,104,06-10,1,0320,3,2100000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,96,06-10,1,0720,3,1975000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,115,01-05,1,0119,3,2600000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,117,06-10,1,1117,3,2060000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,77,01-05,1,0620,3,1558000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,CLUB STREET,92,06-10,1,0616,3,1750000,Condominium,01,Strata,999 yrs lease commencing from 1827,
RCR,WATERLOO STREET,165,01-05,1,1020,3,1820000,Apartment,07,Strata,Freehold,
RCR,WATERLOO STREET,165,06-10,1,0817,3,1610000,Apartment,07,Strata,Freehold,
RCR,WATERLOO STREET,165,01-05,1,0816,3,1700000,Apartment,07,Strata,Freehold,
RCR,PRINCE CHARLES CRESCENT,71,21-25,1,1017,1,1379000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,80,16-20,1,0121,3,1630000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,74,21-25,1,1220,3,1590000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,80,16-20,1,1120,3,1620000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,71,01-05,1,1017,1,1292000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,71,16-20,1,1017,1,1343000,Condominium,03,Strata,99 yrs lease commencing from 2014,1338000
RCR,PRINCE CHARLES CRESCENT,146,06-10,1,0316,1,2533000,Condominium,03,Strata,99 yrs lease commencing from 2014,2524112
RCR,PRINCE CHARLES CRESCENT,115,06-10,1,0920,3,2438000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,73,21-25,1,0920,3,1550000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,73,11-15,1,0820,3,1500000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,111,06-10,1,0121,3,2208000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,45,16-20,1,1120,3,908000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,115,16-20,1,1020,3,2480000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,71,01-05,1,0117,1,1154000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,21-25,1,0517,1,1463000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,80,11-15,1,0816,1,1369000,Condominium,03,Strata,99 yrs lease commencing from 2014,1364000
RCR,PRINCE CHARLES CRESCENT,74,11-15,1,0916,1,1332000,Condominium,03,Strata,99 yrs lease commencing from 2014,1327000
RCR,PRINCE CHARLES CRESCENT,47,11-15,1,0316,1,876000,Condominium,03,Strata,99 yrs lease commencing from 2014,870000
RCR,PRINCE CHARLES CRESCENT,100,06-10,1,1016,1,1795000,Condominium,03,Strata,99 yrs lease commencing from 2014,1790000
RCR,PRINCE CHARLES CRESCENT,111,16-20,1,0816,1,1840000,Condominium,03,Strata,99 yrs lease commencing from 2014,1835000
RCR,PRINCE CHARLES CRESCENT,46,16-20,1,0417,1,836000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,74,16-20,1,0516,1,1314000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,01-05,1,0317,1,787000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,45,01-05,1,0317,1,789000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,74,11-15,1,0317,1,1289680,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,80,21-25,1,0816,1,1394000,Condominium,03,Strata,99 yrs lease commencing from 2014,1389000
RCR,PRINCE CHARLES CRESCENT,100,16-20,1,0816,1,1784000,Condominium,03,Strata,99 yrs lease commencing from 2014,1779000
RCR,PRINCE CHARLES CRESCENT,47,16-20,1,0716,1,888000,Condominium,03,Strata,99 yrs lease commencing from 2014,880000
RCR,PRINCE CHARLES CRESCENT,75,11-15,1,0617,1,1447000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,45,11-15,1,0916,1,805000,Condominium,03,Strata,99 yrs lease commencing from 2014,800000
RCR,PRINCE CHARLES CRESCENT,146,06-10,1,0516,1,2463000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,73,11-15,1,0216,1,1284000,Condominium,03,Strata,99 yrs lease commencing from 2014,1275112
RCR,PRINCE CHARLES CRESCENT,80,16-20,1,0816,1,1390000,Condominium,03,Strata,99 yrs lease commencing from 2014,1385000
RCR,PRINCE CHARLES CRESCENT,100,11-15,1,0516,1,1778000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,11-15,1,0916,1,826000,Condominium,03,Strata,99 yrs lease commencing from 2014,821000
RCR,PRINCE CHARLES CRESCENT,100,11-15,1,0216,1,1791000,Condominium,03,Strata,99 yrs lease commencing from 2014,1784112
RCR,PRINCE CHARLES CRESCENT,73,11-15,1,0416,1,1289000,Condominium,03,Strata,99 yrs lease commencing from 2014,1283000
RCR,PRINCE CHARLES CRESCENT,146,11-15,1,0216,1,2538000,Condominium,03,Strata,99 yrs lease commencing from 2014,2531112
RCR,PRINCE CHARLES CRESCENT,47,11-15,1,0216,1,865000,Condominium,03,Strata,99 yrs lease commencing from 2014,848112
RCR,PRINCE CHARLES CRESCENT,100,11-15,1,0217,1,1833000,Condominium,03,Strata,99 yrs lease commencing from 2014,1828000
RCR,PRINCE CHARLES CRESCENT,71,21-25,1,0517,1,1244000,Condominium,03,Strata,99 yrs lease commencing from 2014,1239000
RCR,PRINCE CHARLES CRESCENT,75,21-25,1,0216,1,1356000,Condominium,03,Strata,99 yrs lease commencing from 2014,1347112
RCR,PRINCE CHARLES CRESCENT,71,01-05,1,0517,1,1196000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,16-20,1,0317,1,1439000,Condominium,03,Strata,99 yrs lease commencing from 2014,1434000
RCR,PRINCE CHARLES CRESCENT,146,06-10,1,0516,1,2473000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,06-10,1,0417,1,799000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,11-15,1,0617,1,846000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,45,06-10,1,0517,1,787000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,71,06-10,1,0317,1,1183000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,47,21-25,1,0117,1,903000,Condominium,03,Strata,99 yrs lease commencing from 2014,898000
RCR,PRINCE CHARLES CRESCENT,46,11-15,1,0916,1,819000,Condominium,03,Strata,99 yrs lease commencing from 2014,814000
RCR,PRINCE CHARLES CRESCENT,73,11-15,1,0717,1,1333000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,73,21-25,1,0316,1,1318000,Condominium,03,Strata,99 yrs lease commencing from 2014,1312000
RCR,PRINCE CHARLES CRESCENT,45,11-15,1,0417,1,800000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,80,21-25,1,1216,1,1407000,Condominium,03,Strata,99 yrs lease commencing from 2014,1402000
RCR,PRINCE CHARLES CRESCENT,75,06-10,1,0417,1,1357000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,01-05,1,0317,1,1296000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,11-15,1,0616,1,1338000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,74,01-05,1,0616,1,1267000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,21-25,1,0716,1,1392000,Condominium,03,Strata,99 yrs lease commencing from 2014,1384000
RCR,PRINCE CHARLES CRESCENT,75,11-15,1,0217,1,1390000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,45,21-25,1,0417,1,827000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,11-15,1,0317,1,1298500,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,06-10,1,0617,1,861000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,21-25,1,1116,1,1375000,Condominium,03,Strata,99 yrs lease commencing from 2014,1370000
RCR,PRINCE CHARLES CRESCENT,71,11-15,1,0517,1,1202000,Condominium,03,Strata,99 yrs lease commencing from 2014,1197000
RCR,PRINCE CHARLES CRESCENT,100,16-20,1,0317,1,1899000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,01-05,1,0216,1,1274000,Condominium,03,Strata,99 yrs lease commencing from 2014,1267112
RCR,PRINCE CHARLES CRESCENT,80,21-25,1,0716,1,1402000,Condominium,03,Strata,99 yrs lease commencing from 2014,1394000
RCR,PRINCE CHARLES CRESCENT,46,06-10,1,0517,1,796000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,74,16-20,1,0317,1,1395000,Condominium,03,Strata,99 yrs lease commencing from 2014,1390000
RCR,PRINCE CHARLES CRESCENT,80,11-15,1,0217,1,1402000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,01-05,1,0417,1,1363000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,45,01-05,1,0517,1,817000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,11-15,1,0617,1,870000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,74,16-20,1,0716,1,1326000,Condominium,03,Strata,99 yrs lease commencing from 2014,1318000
RCR,PRINCE CHARLES CRESCENT,111,16-20,1,0616,1,1819000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,71,16-20,1,0517,1,1232000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,45,16-20,1,0717,1,833000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,11-15,1,0516,1,1342000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,01-05,1,0517,1,790000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,01-05,1,0317,1,820000,Condominium,03,Strata,99 yrs lease commencing from 2014,815000
RCR,PRINCE CHARLES CRESCENT,46,11-15,1,0417,1,824000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,71,11-15,1,0917,1,1307000,Condominium,03,Strata,99 yrs lease commencing from 2014,1302000
RCR,PRINCE CHARLES CRESCENT,111,16-20,1,0716,1,1819000,Condominium,03,Strata,99 yrs lease commencing from 2014,1811000
RCR,PRINCE CHARLES CRESCENT,75,11-15,1,0217,1,1337000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,06-10,1,0717,1,852000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,74,16-20,1,0516,1,1318000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,73,11-15,1,0716,1,1297000,Condominium,03,Strata,99 yrs lease commencing from 2014,1289000
RCR,PRINCE CHARLES CRESCENT,46,16-20,1,0817,1,855000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,218,21-25,1,0217,1,3938000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,111,11-15,1,0516,1,1799000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,73,21-25,1,1017,1,1445000,Condominium,03,Strata,99 yrs lease commencing from 2014,1440000
RCR,PRINCE CHARLES CRESCENT,73,21-25,1,0917,1,1433000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,11-15,1,0716,1,1346000,Condominium,03,Strata,99 yrs lease commencing from 2014,1338000
RCR,PRINCE CHARLES CRESCENT,111,21-25,1,0716,1,1848000,Condominium,03,Strata,99 yrs lease commencing from 2014,1840000
RCR,PRINCE CHARLES CRESCENT,74,11-15,1,0716,1,1301000,Condominium,03,Strata,99 yrs lease commencing from 2014,1293000
RCR,PRINCE CHARLES CRESCENT,100,06-10,1,0317,1,1821000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,111,16-20,1,0616,1,1831000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,45,11-15,1,0317,1,788000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,01-05,1,1216,1,1315000,Condominium,03,Strata,99 yrs lease commencing from 2014,1310000
RCR,PRINCE CHARLES CRESCENT,74,16-20,1,0317,1,1309280,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,11-15,1,1216,1,826000,Condominium,03,Strata,99 yrs lease commencing from 2014,821000
RCR,PRINCE CHARLES CRESCENT,75,06-10,1,0816,1,1331000,Condominium,03,Strata,99 yrs lease commencing from 2014,1326000
RCR,PRINCE CHARLES CRESCENT,75,06-10,1,0216,1,1295000,Condominium,03,Strata,99 yrs lease commencing from 2014,1288112
RCR,PRINCE CHARLES CRESCENT,46,21-25,1,0917,1,877000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,111,21-25,1,0616,1,1835000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,71,11-15,1,1017,1,1301000,Condominium,03,Strata,99 yrs lease commencing from 2014,1296000
RCR,PRINCE CHARLES CRESCENT,46,06-10,1,0417,1,802000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,75,06-10,1,0716,1,1330000,Condominium,03,Strata,99 yrs lease commencing from 2014,1322000
RCR,PRINCE CHARLES CRESCENT,46,01-05,1,0817,1,849000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,21-25,1,0817,1,867000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,74,06-10,1,0117,1,1289000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,100,11-15,1,0217,1,1849000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,11-15,1,0716,1,822000,Condominium,03,Strata,99 yrs lease commencing from 2014,814000
RCR,PRINCE CHARLES CRESCENT,71,16-20,1,1017,1,1364000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,73,11-15,1,0717,1,1339000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,45,11-15,1,0917,1,859000,Condominium,03,Strata,99 yrs lease commencing from 2014,854000
RCR,PRINCE CHARLES CRESCENT,80,06-10,1,0716,1,1334000,Condominium,03,Strata,99 yrs lease commencing from 2014,1326000
RCR,PRINCE CHARLES CRESCENT,74,16-20,1,0317,1,1330000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,80,11-15,1,0816,1,1361000,Condominium,03,Strata,99 yrs lease commencing from 2014,1356000
RCR,PRINCE CHARLES CRESCENT,100,21-25,1,0916,1,1796000,Condominium,03,Strata,99 yrs lease commencing from 2014,1791000
RCR,PRINCE CHARLES CRESCENT,47,16-20,1,0716,1,882000,Condominium,03,Strata,99 yrs lease commencing from 2014,874000
RCR,PRINCE CHARLES CRESCENT,45,16-20,1,0217,1,813000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,100,16-20,1,1216,1,1896800,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,74,21-25,1,0616,1,1361000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,71,21-25,1,0517,1,1246000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,45,06-10,1,0217,1,785000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,111,21-25,1,0516,1,1844000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,80,16-20,1,0616,1,1374000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,45,16-20,1,1016,1,811000,Condominium,03,Strata,99 yrs lease commencing from 2014,806000
RCR,PRINCE CHARLES CRESCENT,46,06-10,1,0517,1,796910,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,74,16-20,1,0317,1,1345000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,73,06-10,1,0717,1,1312000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,46,21-25,1,1017,1,943000,Condominium,03,Strata,99 yrs lease commencing from 2014,938000
RCR,PRINCE CHARLES CRESCENT,80,21-25,1,0617,1,1491000,Condominium,03,Strata,99 yrs lease commencing from 2014,1486000
RCR,PRINCE CHARLES CRESCENT,46,06-10,1,0416,1,813000,Condominium,03,Strata,99 yrs lease commencing from 2014,807000
RCR,PRINCE CHARLES CRESCENT,46,21-25,1,0917,1,870000,Condominium,03,Strata,99 yrs lease commencing from 2014,
RCR,PRINCE CHARLES CRESCENT,45,16-20,1,0717,1,833000,Condominium,03,Strata,99 yrs lease commencing from 2014,
