street,refPeriod,psf75,median,psf25,district,project,x,y
HILLVIEW AVENUE,2018Q1,2.23,2.1,1.97,23,THE PETALS,-1,-1
HILLVIEW AVENUE,2018Q3,2.48,2.41,2.05,23,THE PETALS,-1,-1
HILLVIEW AVENUE,2018Q2,2.35,2.23,2.08,23,THE PETALS,-1,-1
HILLVIEW AVENUE,2019Q4,2.12,2.09,1.98,23,THE PETALS,-1,-1
HILLVIEW AVENUE,2020Q3,2.09,2.0,1.81,23,THE PETALS,-1,-1
HILLVIEW AVENUE,2019Q3,2.3,2.16,2.07,23,THE PETALS,-1,-1
HILLVIEW AVENUE,2020Q1,2.2,2.03,1.91,23,THE PETALS,-1,-1
HILLVIEW AVENUE,2019Q2,2.39,2.27,2.12,23,THE PETALS,-1,-1
JALAN RAJA UDANG,2018Q4,2.86,2.82,2.58,12,THE ARTE,-1,-1
JALAN RAJA UDANG,2018Q1,2.86,2.67,2.67,12,THE ARTE,-1,-1
JALAN RAJA UDANG,2018Q3,2.94,2.84,2.55,12,THE ARTE,-1,-1
JALAN RAJA UDANG,2018Q2,2.84,2.68,2.58,12,THE ARTE,-1,-1
JALAN RAJA UDANG,2019Q4,2.8,2.69,2.66,12,THE ARTE,-1,-1
JALAN RAJA UDANG,2019Q1,2.89,2.75,2.62,12,THE ARTE,-1,-1
JALAN RAJA UDANG,2019Q3,2.85,2.84,2.68,12,THE ARTE,-1,-1
JALAN RAJA UDANG,2020Q3,2.87,2.83,2.66,12,THE ARTE,-1,-1
JALAN RAJA UDANG,2020Q1,3.0,2.79,2.67,12,THE ARTE,-1,-1
JALAN RAJA UDANG,2019Q2,2.88,2.84,2.68,12,THE ARTE,-1,-1
JALAN RAJA UDANG,2020Q4,2.84,2.72,2.65,12,THE ARTE,-1,-1
JALAN MERLIMAU,2019Q3,3.09,3.06,2.98,11,NOVENA LODGE,-1,-1
JALAN MERLIMAU,2020Q4,3.15,2.98,2.88,11,NOVENA LODGE,-1,-1
SCOTTS ROAD,2018Q4,5.87,4.95,4.79,09,THE SCOTTS TOWER,-1,-1
SCOTTS ROAD,2018Q1,6.6,6.19,5.72,09,THE SCOTTS TOWER,-1,-1
SCOTTS ROAD,2018Q3,5.92,5.32,4.86,09,THE SCOTTS TOWER,-1,-1
SCOTTS ROAD,2018Q2,6.35,5.11,4.77,09,THE SCOTTS TOWER,-1,-1
SCOTTS ROAD,2019Q4,6.93,5.82,5.17,09,THE SCOTTS TOWER,-1,-1
SCOTTS ROAD,2020Q2,5.78,5.2,4.81,09,THE SCOTTS TOWER,-1,-1
SCOTTS ROAD,2019Q1,6.22,5.75,5.54,09,THE SCOTTS TOWER,-1,-1
SCOTTS ROAD,2019Q3,6.19,5.29,5.01,09,THE SCOTTS TOWER,-1,-1
SCOTTS ROAD,2020Q1,6.93,5.96,5.61,09,THE SCOTTS TOWER,-1,-1
SCOTTS ROAD,2020Q3,6.54,5.5,4.97,09,THE SCOTTS TOWER,-1,-1
SCOTTS ROAD,2019Q2,6.93,5.4,4.94,09,THE SCOTTS TOWER,-1,-1
SCOTTS ROAD,2020Q4,5.51,5.15,4.69,09,THE SCOTTS TOWER,-1,-1
KIM YAM ROAD,2018Q4,4.31,3.8,3.38,09,WATERFORD RESIDENCE,-1,-1
KIM YAM ROAD,2018Q1,4.01,3.55,3.36,09,WATERFORD RESIDENCE,-1,-1
KIM YAM ROAD,2019Q2,3.82,3.75,3.64,09,WATERFORD RESIDENCE,-1,-1
KIM YAM ROAD,2020Q2,4.32,4.12,3.8,09,WATERFORD RESIDENCE,-1,-1
KIM YAM ROAD,2019Q1,4.36,4.05,3.68,09,WATERFORD RESIDENCE,-1,-1
KIM YAM ROAD,2019Q3,4.0,3.83,3.61,09,WATERFORD RESIDENCE,-1,-1
KIM YAM ROAD,2020Q1,4.27,3.81,3.66,09,WATERFORD RESIDENCE,-1,-1
KIM YAM ROAD,2020Q4,3.94,3.79,3.69,09,WATERFORD RESIDENCE,-1,-1
EWE BOON ROAD,2018Q3,2.89,2.74,2.64,10,PALM SPRING,-1,-1
EWE BOON ROAD,2018Q4,2.96,2.89,2.81,10,PALM SPRING,-1,-1
EWE BOON ROAD,2020Q3,2.83,2.78,2.68,10,PALM SPRING,-1,-1
EWE BOON ROAD,2020Q4,2.85,2.79,2.69,10,PALM SPRING,-1,-1
THOMSON LANE,2018Q1,3.52,3.35,3.17,11,SKY@ELEVEN,-1,-1
THOMSON LANE,2018Q3,3.5,3.37,3.3,11,SKY@ELEVEN,-1,-1
THOMSON LANE,2018Q4,3.46,3.37,3.21,11,SKY@ELEVEN,-1,-1
THOMSON LANE,2019Q4,3.51,3.3,3.09,11,SKY@ELEVEN,-1,-1
THOMSON LANE,2019Q1,3.59,3.36,3.26,11,SKY@ELEVEN,-1,-1
THOMSON LANE,2020Q3,3.43,3.35,3.25,11,SKY@ELEVEN,-1,-1
THOMSON LANE,2019Q3,3.52,3.45,3.3,11,SKY@ELEVEN,-1,-1
THOMSON LANE,2020Q1,3.56,3.51,3.39,11,SKY@ELEVEN,-1,-1
THOMSON LANE,2020Q4,3.39,3.3,3.18,11,SKY@ELEVEN,-1,-1
MAKEWAY AVENUE,2018Q1,4.53,4.11,3.85,09,NEWTON EDGE,-1,-1
MAKEWAY AVENUE,2018Q3,4.13,3.81,3.57,09,NEWTON EDGE,-1,-1
MAKEWAY AVENUE,2018Q4,4.97,4.43,3.79,09,NEWTON EDGE,-1,-1
MAKEWAY AVENUE,2020Q3,4.59,3.72,3.5,09,NEWTON EDGE,-1,-1
MAKEWAY AVENUE,2019Q1,4.32,4.11,3.85,09,NEWTON EDGE,-1,-1
MAKEWAY AVENUE,2019Q3,4.56,3.85,3.44,09,NEWTON EDGE,-1,-1
MAKEWAY AVENUE,2020Q1,4.75,4.19,3.75,09,NEWTON EDGE,-1,-1
MAKEWAY AVENUE,2019Q4,4.99,4.84,4.23,09,NEWTON EDGE,-1,-1
MAKEWAY AVENUE,2020Q4,4.64,4.0,3.38,09,NEWTON EDGE,-1,-1
MARINE PARADE ROAD,2018Q1,3.47,3.31,3.1,15,COTE D'AZUR,-1,-1
MARINE PARADE ROAD,2018Q3,3.52,3.35,3.13,15,COTE D'AZUR,-1,-1
MARINE PARADE ROAD,2018Q2,3.43,3.23,3.05,15,COTE D'AZUR,-1,-1
MARINE PARADE ROAD,2018Q4,3.43,3.2,3.08,15,COTE D'AZUR,-1,-1
MARINE PARADE ROAD,2019Q1,3.42,3.13,3.01,15,COTE D'AZUR,-1,-1
MARINE PARADE ROAD,2019Q3,3.42,3.25,3.04,15,COTE D'AZUR,-1,-1
MARINE PARADE ROAD,2020Q1,3.43,3.3,2.98,15,COTE D'AZUR,-1,-1
MARINE PARADE ROAD,2019Q2,3.45,3.22,3.04,15,COTE D'AZUR,-1,-1
MARINE PARADE ROAD,2019Q4,3.34,3.15,3.03,15,COTE D'AZUR,-1,-1
MARINE PARADE ROAD,2020Q3,3.21,3.07,2.88,15,COTE D'AZUR,-1,-1
MARINE PARADE ROAD,2020Q2,3.39,3.18,3.05,15,COTE D'AZUR,-1,-1
MARINE PARADE ROAD,2020Q4,3.29,3.07,2.94,15,COTE D'AZUR,-1,-1
TANAH MERAH KECHIL ROAD,2018Q1,2.54,2.45,2.39,16,EAST MEADOWS,-1,-1
TANAH MERAH KECHIL ROAD,2018Q3,2.58,2.49,2.39,16,EAST MEADOWS,-1,-1
TANAH MERAH KECHIL ROAD,2018Q2,2.73,2.58,2.49,16,EAST MEADOWS,-1,-1
TANAH MERAH KECHIL ROAD,2018Q4,2.74,2.46,2.39,16,EAST MEADOWS,-1,-1
TANAH MERAH KECHIL ROAD,2019Q1,2.64,2.57,2.43,16,EAST MEADOWS,-1,-1
TANAH MERAH KECHIL ROAD,2019Q3,2.62,2.48,2.41,16,EAST MEADOWS,-1,-1
TANAH MERAH KECHIL ROAD,2020Q1,2.57,2.47,2.39,16,EAST MEADOWS,-1,-1
TANAH MERAH KECHIL ROAD,2019Q2,2.83,2.59,2.49,16,EAST MEADOWS,-1,-1
TANAH MERAH KECHIL ROAD,2019Q4,2.63,2.39,2.34,16,EAST MEADOWS,-1,-1
TANAH MERAH KECHIL ROAD,2020Q3,2.64,2.43,2.37,16,EAST MEADOWS,-1,-1
TANAH MERAH KECHIL ROAD,2020Q2,2.65,2.55,2.46,16,EAST MEADOWS,-1,-1
TANAH MERAH KECHIL ROAD,2020Q4,2.58,2.38,2.27,16,EAST MEADOWS,-1,-1
KEE SENG STREET,2020Q3,5.3,5.04,4.17,02,ONZE @ TANJONG PAGAR,-1,-1
KEE SENG STREET,2019Q3,5.93,5.7,5.26,02,ONZE @ TANJONG PAGAR,-1,-1
CLAYMORE DRIVE,2020Q4,2.25,2.06,1.93,09,ORCHARD TOWERS,-1,-1
TOH TUCK ROAD,2018Q1,4.27,4.02,3.99,21,NOTTINGHILL SUITES,-1,-1
TOH TUCK ROAD,2018Q3,4.27,4.02,3.72,21,NOTTINGHILL SUITES,-1,-1
TOH TUCK ROAD,2018Q2,4.02,4.02,3.77,21,NOTTINGHILL SUITES,-1,-1
TOH TUCK ROAD,2018Q4,4.21,3.99,3.35,21,NOTTINGHILL SUITES,-1,-1
TOH TUCK ROAD,2020Q2,4.15,4.02,3.72,21,NOTTINGHILL SUITES,-1,-1
TOH TUCK ROAD,2020Q3,4.36,3.7,3.32,21,NOTTINGHILL SUITES,-1,-1
TOH TUCK ROAD,2019Q1,4.27,4.02,3.92,21,NOTTINGHILL SUITES,-1,-1
TOH TUCK ROAD,2019Q3,4.43,4.02,3.57,21,NOTTINGHILL SUITES,-1,-1
TOH TUCK ROAD,2020Q1,4.36,4.21,3.83,21,NOTTINGHILL SUITES,-1,-1
TOH TUCK ROAD,2019Q2,4.27,4.14,3.72,21,NOTTINGHILL SUITES,-1,-1
TOH TUCK ROAD,2019Q4,4.39,4.27,3.72,21,NOTTINGHILL SUITES,-1,-1
TOH TUCK ROAD,2020Q4,4.36,4.15,3.7,21,NOTTINGHILL SUITES,-1,-1
MILTONIA CLOSE,2018Q4,2.47,2.26,2.05,27,THE MILTONIA RESIDENCES,-1,-1
MILTONIA CLOSE,2018Q1,2.61,2.44,2.3,27,THE MILTONIA RESIDENCES,-1,-1
MILTONIA CLOSE,2018Q3,2.5,2.37,2.12,27,THE MILTONIA RESIDENCES,-1,-1
MILTONIA CLOSE,2018Q2,2.9,2.45,2.29,27,THE MILTONIA RESIDENCES,-1,-1
MILTONIA CLOSE,2019Q4,2.67,2.37,2.15,27,THE MILTONIA RESIDENCES,-1,-1
MILTONIA CLOSE,2020Q2,2.54,2.38,2.2,27,THE MILTONIA RESIDENCES,-1,-1
MILTONIA CLOSE,2019Q1,2.55,2.44,2.15,27,THE MILTONIA RESIDENCES,-1,-1
MILTONIA CLOSE,2019Q3,2.55,2.38,2.3,27,THE MILTONIA RESIDENCES,-1,-1
MILTONIA CLOSE,2020Q3,2.66,2.36,2.15,27,THE MILTONIA RESIDENCES,-1,-1
MILTONIA CLOSE,2020Q1,2.55,2.4,2.16,27,THE MILTONIA RESIDENCES,-1,-1
MILTONIA CLOSE,2019Q2,2.5,2.38,2.29,27,THE MILTONIA RESIDENCES,-1,-1
MILTONIA CLOSE,2020Q4,2.56,2.34,2.08,27,THE MILTONIA RESIDENCES,-1,-1
JALAN DUSUN,2018Q3,4.13,3.98,3.68,12,ONE DUSUN RESIDENCES,-1,-1
JALAN DUSUN,2018Q2,4.13,3.8,3.79,12,ONE DUSUN RESIDENCES,-1,-1
JALAN DUSUN,2018Q4,4.13,3.82,3.79,12,ONE DUSUN RESIDENCES,-1,-1
JALAN DUSUN,2020Q2,4.15,3.88,3.66,12,ONE DUSUN RESIDENCES,-1,-1
JALAN DUSUN,2020Q3,4.17,4.13,3.79,12,ONE DUSUN RESIDENCES,-1,-1
JALAN DUSUN,2019Q1,4.34,3.79,3.6,12,ONE DUSUN RESIDENCES,-1,-1
JALAN DUSUN,2019Q3,4.34,4.0,3.79,12,ONE DUSUN RESIDENCES,-1,-1
JALAN DUSUN,2020Q1,4.34,4.04,3.74,12,ONE DUSUN RESIDENCES,-1,-1
JALAN DUSUN,2019Q2,4.17,3.92,3.65,12,ONE DUSUN RESIDENCES,-1,-1
JALAN DUSUN,2019Q4,4.34,4.06,3.79,12,ONE DUSUN RESIDENCES,-1,-1
JALAN DUSUN,2020Q4,4.19,3.79,3.73,12,ONE DUSUN RESIDENCES,-1,-1
RANGOON ROAD,2019Q3,4.67,4.21,3.43,08,RANGOON 88,-1,-1
RANGOON ROAD,2020Q1,4.79,3.92,3.57,08,RANGOON 88,-1,-1
RANGOON ROAD,2020Q3,4.31,4.29,3.32,08,RANGOON 88,-1,-1
SIN MING WALK,2018Q4,2.61,2.52,2.29,20,THOMSON GRAND,-1,-1
SIN MING WALK,2018Q1,2.6,2.51,2.4,20,THOMSON GRAND,-1,-1
SIN MING WALK,2018Q3,2.64,2.53,2.45,20,THOMSON GRAND,-1,-1
SIN MING WALK,2018Q2,2.64,2.5,2.37,20,THOMSON GRAND,-1,-1
SIN MING WALK,2019Q4,2.73,2.64,2.55,20,THOMSON GRAND,-1,-1
SIN MING WALK,2020Q2,2.7,2.58,2.39,20,THOMSON GRAND,-1,-1
SIN MING WALK,2019Q1,2.75,2.53,2.44,20,THOMSON GRAND,-1,-1
SIN MING WALK,2019Q3,2.64,2.52,2.42,20,THOMSON GRAND,-1,-1
SIN MING WALK,2020Q3,2.64,2.48,2.36,20,THOMSON GRAND,-1,-1
SIN MING WALK,2020Q1,2.72,2.61,2.44,20,THOMSON GRAND,-1,-1
SIN MING WALK,2019Q2,2.55,2.48,2.43,20,THOMSON GRAND,-1,-1
SIN MING WALK,2020Q4,2.61,2.55,2.5,20,THOMSON GRAND,-1,-1
BHAMO ROAD,2020Q3,3.39,2.92,2.78,12,NOVA 88,-1,-1
BHAMO ROAD,2019Q3,3.6,3.03,2.94,12,NOVA 88,-1,-1
BHAMO ROAD,2020Q4,3.65,3.13,2.96,12,NOVA 88,-1,-1
SIN MING ROAD,2020Q3,1.95,1.61,1.51,20,SIN MING PLAZA,-1,-1
KIM KEAT ROAD,2018Q4,4.91,4.41,3.74,12,THE INTERWEAVE,-1,-1
KIM KEAT ROAD,2018Q1,4.89,4.51,4.0,12,THE INTERWEAVE,-1,-1
KIM KEAT ROAD,2018Q3,4.77,4.28,3.41,12,THE INTERWEAVE,-1,-1
KIM KEAT ROAD,2018Q2,4.52,4.13,3.63,12,THE INTERWEAVE,-1,-1
KIM KEAT ROAD,2019Q4,4.78,4.52,4.08,12,THE INTERWEAVE,-1,-1
KIM KEAT ROAD,2020Q2,4.65,4.51,3.62,12,THE INTERWEAVE,-1,-1
KIM KEAT ROAD,2019Q1,4.9,4.39,3.34,12,THE INTERWEAVE,-1,-1
KIM KEAT ROAD,2019Q3,4.51,4.18,3.34,12,THE INTERWEAVE,-1,-1
KIM KEAT ROAD,2020Q3,4.65,4.18,3.34,12,THE INTERWEAVE,-1,-1
KIM KEAT ROAD,2020Q1,4.78,4.65,3.88,12,THE INTERWEAVE,-1,-1
KIM KEAT ROAD,2019Q2,4.51,4.28,3.48,12,THE INTERWEAVE,-1,-1
KIM KEAT ROAD,2020Q4,4.65,4.4,3.48,12,THE INTERWEAVE,-1,-1
CAIRNHILL CIRCLE,2019Q3,4.5,4.37,4.26,09,CAIRNHILL RESIDENCES,-1,-1
CAIRNHILL CIRCLE,2020Q1,4.38,4.26,3.31,09,CAIRNHILL RESIDENCES,-1,-1
CAIRNHILL CIRCLE,2020Q4,4.64,4.19,4.09,09,CAIRNHILL RESIDENCES,-1,-1
DEVONSHIRE ROAD,2019Q3,3.07,2.89,2.78,09,THE BEAUMONT,-1,-1
DEVONSHIRE ROAD,2020Q3,2.6,2.4,2.35,09,THE BEAUMONT,-1,-1
DEVONSHIRE ROAD,2020Q4,2.65,2.47,2.28,09,THE BEAUMONT,-1,-1
ROBIN DRIVE,2018Q3,5.2,4.91,4.49,10,ROBIN RESIDENCES,-1,-1
ROBIN DRIVE,2018Q4,5.27,4.73,4.41,10,ROBIN RESIDENCES,-1,-1
ROBIN DRIVE,2019Q4,5.71,5.39,4.61,10,ROBIN RESIDENCES,-1,-1
ROBIN DRIVE,2020Q2,5.59,5.16,4.61,10,ROBIN RESIDENCES,-1,-1
ROBIN DRIVE,2020Q3,5.27,4.83,4.25,10,ROBIN RESIDENCES,-1,-1
ROBIN DRIVE,2019Q2,5.68,5.33,4.59,10,ROBIN RESIDENCES,-1,-1
ROBIN DRIVE,2020Q4,5.34,4.74,4.2,10,ROBIN RESIDENCES,-1,-1
LORONG 35 GEYLANG,2019Q4,4.53,3.99,3.83,14,CENTRA LOFT,-1,-1
LORONG 35 GEYLANG,2020Q4,4.1,4.01,3.93,14,CENTRA LOFT,-1,-1
FARRER DRIVE,2018Q1,3.58,2.97,2.77,10,SOMMERVILLE PARK,-1,-1
FARRER DRIVE,2018Q3,3.25,3.1,2.95,10,SOMMERVILLE PARK,-1,-1
FARRER DRIVE,2018Q2,3.41,3.09,2.8,10,SOMMERVILLE PARK,-1,-1
FARRER DRIVE,2018Q4,3.5,3.07,2.92,10,SOMMERVILLE PARK,-1,-1
FARRER DRIVE,2019Q4,3.0,2.72,2.58,10,SOMMERVILLE PARK,-1,-1
FARRER DRIVE,2020Q2,2.94,2.76,2.59,10,SOMMERVILLE PARK,-1,-1
FARRER DRIVE,2019Q1,3.53,3.23,3.07,10,SOMMERVILLE PARK,-1,-1
FARRER DRIVE,2020Q3,3.02,2.8,2.65,10,SOMMERVILLE PARK,-1,-1
FARRER DRIVE,2019Q3,3.3,3.14,2.84,10,SOMMERVILLE PARK,-1,-1
FARRER DRIVE,2020Q1,3.08,2.74,2.57,10,SOMMERVILLE PARK,-1,-1
FARRER DRIVE,2019Q2,3.8,3.22,3.06,10,SOMMERVILLE PARK,-1,-1
FARRER DRIVE,2020Q4,3.03,2.82,2.68,10,SOMMERVILLE PARK,-1,-1
GEYLANG EAST AVENUE 2,2019Q4,4.52,4.22,4.1,14,SIMS EDGE,-1,-1
GEYLANG EAST AVENUE 2,2020Q2,4.4,4.16,3.76,14,SIMS EDGE,-1,-1
GEYLANG EAST AVENUE 2,2020Q3,4.52,4.25,4.1,14,SIMS EDGE,-1,-1
GEYLANG EAST AVENUE 2,2020Q4,4.25,4.15,3.83,14,SIMS EDGE,-1,-1
JALAN RUMBIA,2018Q4,4.88,4.72,4.57,09,THE IMPERIAL,-1,-1
JALAN RUMBIA,2018Q1,6.02,5.29,4.76,09,THE IMPERIAL,-1,-1
JALAN RUMBIA,2018Q3,5.16,4.73,4.58,09,THE IMPERIAL,-1,-1
JALAN RUMBIA,2018Q2,5.23,5.08,4.65,09,THE IMPERIAL,-1,-1
JALAN RUMBIA,2019Q4,4.71,4.42,4.1,09,THE IMPERIAL,-1,-1
JALAN RUMBIA,2020Q2,4.8,4.61,4.14,09,THE IMPERIAL,-1,-1
JALAN RUMBIA,2019Q1,5.89,4.88,4.68,09,THE IMPERIAL,-1,-1
JALAN RUMBIA,2019Q3,5.16,4.87,4.6,09,THE IMPERIAL,-1,-1
JALAN RUMBIA,2020Q3,4.33,4.07,3.91,09,THE IMPERIAL,-1,-1
JALAN RUMBIA,2020Q1,4.72,4.5,4.44,09,THE IMPERIAL,-1,-1
JALAN RUMBIA,2019Q2,5.1,4.81,4.65,09,THE IMPERIAL,-1,-1
JALAN RUMBIA,2020Q4,4.36,4.23,3.89,09,THE IMPERIAL,-1,-1
PUNGGOL FIELD WALK,2018Q1,2.61,2.44,2.27,19,FLO RESIDENCE,-1,-1
PUNGGOL FIELD WALK,2018Q3,2.75,2.47,2.37,19,FLO RESIDENCE,-1,-1
PUNGGOL FIELD WALK,2018Q2,2.55,2.48,2.37,19,FLO RESIDENCE,-1,-1
PUNGGOL FIELD WALK,2018Q4,2.61,2.48,2.37,19,FLO RESIDENCE,-1,-1
PUNGGOL FIELD WALK,2019Q1,2.61,2.47,2.37,19,FLO RESIDENCE,-1,-1
PUNGGOL FIELD WALK,2019Q3,2.84,2.64,2.47,19,FLO RESIDENCE,-1,-1
PUNGGOL FIELD WALK,2020Q1,2.64,2.58,2.44,19,FLO RESIDENCE,-1,-1
PUNGGOL FIELD WALK,2019Q2,2.7,2.58,2.44,19,FLO RESIDENCE,-1,-1
PUNGGOL FIELD WALK,2019Q4,2.7,2.57,2.47,19,FLO RESIDENCE,-1,-1
PUNGGOL FIELD WALK,2020Q3,2.78,2.62,2.41,19,FLO RESIDENCE,-1,-1
PUNGGOL FIELD WALK,2020Q2,2.67,2.55,2.38,19,FLO RESIDENCE,-1,-1
PUNGGOL FIELD WALK,2020Q4,2.71,2.67,2.49,19,FLO RESIDENCE,-1,-1
PHENG GECK AVENUE,2018Q1,4.17,3.86,3.81,13,SANT RITZ,-1,-1
PHENG GECK AVENUE,2018Q3,4.17,3.87,3.4,13,SANT RITZ,-1,-1
PHENG GECK AVENUE,2018Q2,4.33,4.09,3.64,13,SANT RITZ,-1,-1
PHENG GECK AVENUE,2018Q4,4.14,3.97,3.79,13,SANT RITZ,-1,-1
PHENG GECK AVENUE,2019Q4,4.27,4.08,3.94,13,SANT RITZ,-1,-1
PHENG GECK AVENUE,2019Q1,3.99,3.81,3.63,13,SANT RITZ,-1,-1
PHENG GECK AVENUE,2019Q3,4.03,3.8,3.48,13,SANT RITZ,-1,-1
PHENG GECK AVENUE,2020Q1,4.09,3.96,3.65,13,SANT RITZ,-1,-1
PHENG GECK AVENUE,2020Q3,3.96,3.79,3.42,13,SANT RITZ,-1,-1
PHENG GECK AVENUE,2019Q2,4.27,3.96,3.29,13,SANT RITZ,-1,-1
PHENG GECK AVENUE,2020Q4,4.07,3.86,3.59,13,SANT RITZ,-1,-1
PARBURY AVENUE,2018Q1,2.24,2.14,1.93,16,PARBURY HILL CONDOMINIUM,-1,-1
PARBURY AVENUE,2018Q4,2.31,2.28,2.14,16,PARBURY HILL CONDOMINIUM,-1,-1
PARBURY AVENUE,2020Q1,2.3,2.21,1.98,16,PARBURY HILL CONDOMINIUM,-1,-1
PARBURY AVENUE,2019Q4,2.39,2.29,2.08,16,PARBURY HILL CONDOMINIUM,-1,-1
PARBURY AVENUE,2020Q4,2.29,2.2,2.13,16,PARBURY HILL CONDOMINIUM,-1,-1
MOH GUAN TERRACE,2018Q4,4.03,3.29,2.75,03,TIONG BAHRU ESTATE,-1,-1
MOH GUAN TERRACE,2018Q1,3.84,3.32,2.95,03,TIONG BAHRU ESTATE,-1,-1
MOH GUAN TERRACE,2018Q3,4.23,3.53,3.03,03,TIONG BAHRU ESTATE,-1,-1
MOH GUAN TERRACE,2018Q2,4.04,3.48,2.45,03,TIONG BAHRU ESTATE,-1,-1
MOH GUAN TERRACE,2019Q4,4.2,3.79,2.93,03,TIONG BAHRU ESTATE,-1,-1
MOH GUAN TERRACE,2020Q2,4.49,3.83,3.12,03,TIONG BAHRU ESTATE,-1,-1
MOH GUAN TERRACE,2019Q1,4.53,3.83,3.06,03,TIONG BAHRU ESTATE,-1,-1
MOH GUAN TERRACE,2019Q3,4.03,3.65,3.02,03,TIONG BAHRU ESTATE,-1,-1
MOH GUAN TERRACE,2020Q3,4.68,3.99,3.34,03,TIONG BAHRU ESTATE,-1,-1
MOH GUAN TERRACE,2020Q1,4.27,3.75,3.22,03,TIONG BAHRU ESTATE,-1,-1
MOH GUAN TERRACE,2019Q2,3.91,3.17,2.68,03,TIONG BAHRU ESTATE,-1,-1
MOH GUAN TERRACE,2020Q4,4.2,3.8,3.27,03,TIONG BAHRU ESTATE,-1,-1
NEWTON ROAD,2018Q4,4.47,4.25,4.11,11,TRILIGHT,-1,-1
NEWTON ROAD,2018Q1,4.33,4.07,3.88,11,TRILIGHT,-1,-1
NEWTON ROAD,2018Q3,4.5,4.02,3.64,11,TRILIGHT,-1,-1
NEWTON ROAD,2018Q2,4.78,4.24,3.56,11,TRILIGHT,-1,-1
NEWTON ROAD,2019Q4,4.41,4.19,3.56,11,TRILIGHT,-1,-1
NEWTON ROAD,2020Q2,4.17,3.85,3.59,11,TRILIGHT,-1,-1
NEWTON ROAD,2019Q1,4.51,4.02,3.56,11,TRILIGHT,-1,-1
NEWTON ROAD,2019Q3,4.33,4.02,3.72,11,TRILIGHT,-1,-1
NEWTON ROAD,2020Q3,4.17,3.86,3.57,11,TRILIGHT,-1,-1
NEWTON ROAD,2020Q1,4.27,3.78,3.57,11,TRILIGHT,-1,-1
NEWTON ROAD,2019Q2,4.06,3.85,3.61,11,TRILIGHT,-1,-1
NEWTON ROAD,2020Q4,4.14,3.71,3.56,11,TRILIGHT,-1,-1
ELIAS ROAD,2018Q1,2.3,2.14,2.04,18,OASIS @ ELIAS,-1,-1
ELIAS ROAD,2018Q3,2.41,2.24,2.07,18,OASIS @ ELIAS,-1,-1
ELIAS ROAD,2018Q2,2.14,2.07,2.01,18,OASIS @ ELIAS,-1,-1
ELIAS ROAD,2018Q4,2.22,2.15,2.03,18,OASIS @ ELIAS,-1,-1
ELIAS ROAD,2020Q3,2.37,2.24,2.2,18,OASIS @ ELIAS,-1,-1
ELIAS ROAD,2019Q1,2.22,2.14,2.04,18,OASIS @ ELIAS,-1,-1
ELIAS ROAD,2019Q3,2.47,2.35,2.18,18,OASIS @ ELIAS,-1,-1
ELIAS ROAD,2020Q1,2.31,2.21,2.14,18,OASIS @ ELIAS,-1,-1
ELIAS ROAD,2019Q2,2.45,2.23,2.14,18,OASIS @ ELIAS,-1,-1
ELIAS ROAD,2019Q4,2.34,2.18,2.05,18,OASIS @ ELIAS,-1,-1
ELIAS ROAD,2020Q4,2.4,2.28,2.2,18,OASIS @ ELIAS,-1,-1
PASIR PANJANG ROAD,2018Q2,3.12,2.82,2.58,05,VILLAGE @ PASIR PANJANG,-1,-1
PASIR PANJANG ROAD,2018Q1,2.95,2.92,2.73,05,VILLAGE @ PASIR PANJANG,-1,-1
PASIR PANJANG ROAD,2018Q3,3.34,3.14,2.79,05,VILLAGE @ PASIR PANJANG,-1,-1
PASIR PANJANG ROAD,2020Q2,3.09,2.95,2.7,05,VILLAGE @ PASIR PANJANG,-1,-1
PASIR PANJANG ROAD,2020Q3,3.36,2.9,2.69,05,VILLAGE @ PASIR PANJANG,-1,-1
PASIR PANJANG ROAD,2019Q1,3.2,2.97,2.68,05,VILLAGE @ PASIR PANJANG,-1,-1
PASIR PANJANG ROAD,2019Q3,3.26,2.94,2.63,05,VILLAGE @ PASIR PANJANG,-1,-1
PASIR PANJANG ROAD,2020Q1,3.19,3.02,2.84,05,VILLAGE @ PASIR PANJANG,-1,-1
PASIR PANJANG ROAD,2019Q2,3.12,3.01,2.91,05,VILLAGE @ PASIR PANJANG,-1,-1
PASIR PANJANG ROAD,2020Q4,3.18,2.97,2.87,05,VILLAGE @ PASIR PANJANG,-1,-1
LAKESIDE DRIVE,2018Q4,3.66,3.14,2.9,22,THE LAKEFRONT RESIDENCES,-1,-1
LAKESIDE DRIVE,2018Q1,3.95,3.33,3.0,22,THE LAKEFRONT RESIDENCES,-1,-1
LAKESIDE DRIVE,2018Q3,4.16,3.46,3.1,22,THE LAKEFRONT RESIDENCES,-1,-1
LAKESIDE DRIVE,2018Q2,3.92,3.38,3.03,22,THE LAKEFRONT RESIDENCES,-1,-1
LAKESIDE DRIVE,2019Q4,3.88,3.28,3.0,22,THE LAKEFRONT RESIDENCES,-1,-1
LAKESIDE DRIVE,2020Q2,4.09,3.57,3.12,22,THE LAKEFRONT RESIDENCES,-1,-1
LAKESIDE DRIVE,2019Q1,4.15,3.34,3.04,22,THE LAKEFRONT RESIDENCES,-1,-1
LAKESIDE DRIVE,2019Q3,3.96,3.43,3.1,22,THE LAKEFRONT RESIDENCES,-1,-1
